"violation_id","plate_number","violation_type","violation_time","fine_amount","points_deducted","road_id","device_id","violation_location","violation_img","warning_level","dispose_status","dispose_time","dispose_user","create_time"
"1047","豫A1053","无证驾驶","15/7/2024 23:00:00","800","12","2","14","郑州市中原区建设路嵩山路","/img/violation_1573.jpg","ORANGE","1","10/3/2024 22:00:00","4","2/1/2026 15:25:02"
"1048","豫A1013","无证驾驶","12/3/2024 23:00:00","800","12","4","14","郑州市中原区建设路嵩山路","/img/violation_573.jpg","ORANGE","1","29/1/2024 06:00:00","4","2/1/2026 15:25:02"
"1049","豫A1054","占用应急车道","16/7/2024 02:00:00","500","6","3","15","郑州市管城回族区紫荆山路","/img/violation_1574.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1050","豫A1014","占用应急车道","13/3/2024 02:00:00","500","6","5","15","郑州市管城回族区紫荆山路","/img/violation_574.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1051","豫A1055","违法变道","16/7/2024 05:00:00","100","2","4","16","郑州市郑东新区商务内环路","/img/violation_1575.jpg","BLUE","1","11/3/2024 00:00:00","1","2/1/2026 15:25:02"
"1052","豫A1015","违法变道","13/3/2024 05:00:00","100","2","6","16","郑州市郑东新区商务内环路","/img/violation_575.jpg","BLUE","1","29/1/2024 08:00:00","1","2/1/2026 15:25:02"
"1053","豫A1056","闯红灯","16/7/2024 08:00:00","300","6","5","17","郑州市高新区科学大道","/img/violation_1576.jpg","RED","0",,,"2/1/2026 15:25:02"
"1054","豫A1016","闯红灯","13/3/2024 08:00:00","300","6","1","17","郑州市高新区科学大道","/img/violation_576.jpg","RED","0",,,"2/1/2026 15:25:02"
"1055","豫A1057","超速行驶","16/7/2024 11:00:00","150","3","6","18","郑州市惠济区文化路北段","/img/violation_1577.jpg","BLUE","1","11/3/2024 02:00:00","3","2/1/2026 15:25:02"
"1056","豫A1017","超速行驶","13/3/2024 11:00:00","150","3","2","18","郑州市惠济区文化路北段","/img/violation_577.jpg","BLUE","1","29/1/2024 10:00:00","3","2/1/2026 15:25:02"
"1057","豫A1058","违法停车","16/7/2024 14:00:00","50","0","1","19","郑州市航空港区迎宾大道","/img/violation_1578.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1058","豫A1018","违法停车","13/3/2024 14:00:00","50","0","3","19","郑州市航空港区迎宾大道","/img/violation_578.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1059","豫A1059","未系安全带","16/7/2024 17:00:00","100","2","2","20","郑州市经开区航海东路","/img/violation_1579.jpg","BLUE","1","11/3/2024 04:00:00","5","2/1/2026 15:25:02"
"1060","豫A1019","未系安全带","13/3/2024 17:00:00","100","2","4","20","郑州市经开区航海东路","/img/violation_579.jpg","BLUE","1","29/1/2024 12:00:00","5","2/1/2026 15:25:02"
"1061","豫A1040","闯红灯","14/7/2024 08:00:00","300","6","1","1","郑州市金水区花园路农业路口","/img/violation_1560.jpg","RED","0",,,"2/1/2026 15:25:02"
"1062","豫A1000","闯红灯","11/3/2024 08:00:00","300","6","3","1","郑州市金水区花园路农业路口","/img/violation_560.jpg","RED","0",,,"2/1/2026 15:25:02"
"1063","豫A1041","超速行驶","14/7/2024 11:00:00","150","3","2","2","郑州市金水区经三路东风路","/img/violation_1561.jpg","BLUE","1","10/3/2024 10:00:00","2","2/1/2026 15:25:02"
"1064","豫A1001","超速行驶","11/3/2024 11:00:00","150","3","4","2","郑州市金水区经三路东风路","/img/violation_561.jpg","BLUE","1","28/1/2024 18:00:00","2","2/1/2026 15:25:02"
"1065","豫A1042","违法停车","14/7/2024 14:00:00","50","0","3","3","郑州市二七区大学路中原路口","/img/violation_1562.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1066","豫A1002","违法停车","11/3/2024 14:00:00","50","0","5","3","郑州市二七区大学路中原路口","/img/violation_562.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1067","豫A1043","未系安全带","14/7/2024 17:00:00","100","2","4","4","郑州市中原区建设路嵩山路","/img/violation_1563.jpg","BLUE","1","10/3/2024 12:00:00","4","2/1/2026 15:25:02"
"1068","豫A1003","未系安全带","11/3/2024 17:00:00","100","2","6","4","郑州市中原区建设路嵩山路","/img/violation_563.jpg","BLUE","1","28/1/2024 20:00:00","4","2/1/2026 15:25:02"
"1069","豫A1044","酒驾","14/7/2024 20:00:00","1300","12","5","5","郑州市管城回族区紫荆山路","/img/violation_1564.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1070","豫A1004","酒驾","11/3/2024 20:00:00","1300","12","1","5","郑州市管城回族区紫荆山路","/img/violation_564.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1071","豫A1045","无证驾驶","14/7/2024 23:00:00","800","12","6","6","郑州市郑东新区商务内环路","/img/violation_1565.jpg","ORANGE","1","10/3/2024 14:00:00","1","2/1/2026 15:25:02"
"1072","豫A1005","无证驾驶","11/3/2024 23:00:00","800","12","2","6","郑州市郑东新区商务内环路","/img/violation_565.jpg","ORANGE","1","28/1/2024 22:00:00","1","2/1/2026 15:25:02"
"1073","豫A1046","占用应急车道","15/7/2024 02:00:00","500","6","1","7","郑州市高新区科学大道","/img/violation_1566.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1074","豫A1006","占用应急车道","12/3/2024 02:00:00","500","6","3","7","郑州市高新区科学大道","/img/violation_566.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1075","豫A1047","违法变道","15/7/2024 05:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_1567.jpg","BLUE","1","10/3/2024 16:00:00","3","2/1/2026 15:25:02"
"1076","豫A1007","违法变道","12/3/2024 05:00:00","100","2","4","8","郑州市惠济区文化路北段","/img/violation_567.jpg","BLUE","1","29/1/2024 00:00:00","3","2/1/2026 15:25:02"
"1077","豫A1048","闯红灯","15/7/2024 08:00:00","300","6","3","9","郑州市航空港区迎宾大道","/img/violation_1568.jpg","RED","0",,,"2/1/2026 15:25:02"
"1078","豫A1008","闯红灯","12/3/2024 08:00:00","300","6","5","9","郑州市航空港区迎宾大道","/img/violation_568.jpg","RED","0",,,"2/1/2026 15:25:02"
"1079","豫A1049","超速行驶","15/7/2024 11:00:00","150","3","4","10","郑州市经开区航海东路","/img/violation_1569.jpg","BLUE","1","10/3/2024 18:00:00","5","2/1/2026 15:25:02"
"1080","豫A1009","超速行驶","12/3/2024 11:00:00","150","3","6","10","郑州市经开区航海东路","/img/violation_569.jpg","BLUE","1","29/1/2024 02:00:00","5","2/1/2026 15:25:02"
"1081","豫A1030","占用应急车道","13/7/2024 02:00:00","500","6","3","11","郑州市金水区花园路农业路口","/img/violation_1550.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1082","豫A1070","占用应急车道","10/3/2024 02:00:00","500","6","5","11","郑州市金水区花园路农业路口","/img/violation_550.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1083","豫A1031","违法变道","13/7/2024 05:00:00","100","2","4","12","郑州市金水区经三路东风路","/img/violation_1551.jpg","BLUE","1","10/3/2024 00:00:00","2","2/1/2026 15:25:02"
"1084","豫A1071","违法变道","10/3/2024 05:00:00","100","2","6","12","郑州市金水区经三路东风路","/img/violation_551.jpg","BLUE","1","28/1/2024 08:00:00","2","2/1/2026 15:25:02"
"1085","豫A1032","闯红灯","13/7/2024 08:00:00","300","6","5","13","郑州市二七区大学路中原路口","/img/violation_1552.jpg","RED","0",,,"2/1/2026 15:25:02"
"1086","豫A1072","闯红灯","10/3/2024 08:00:00","300","6","1","13","郑州市二七区大学路中原路口","/img/violation_552.jpg","RED","0",,,"2/1/2026 15:25:02"
"1087","豫A1033","超速行驶","13/7/2024 11:00:00","150","3","6","14","郑州市中原区建设路嵩山路","/img/violation_1553.jpg","BLUE","1","10/3/2024 02:00:00","4","2/1/2026 15:25:02"
"1088","豫A1073","超速行驶","10/3/2024 11:00:00","150","3","2","14","郑州市中原区建设路嵩山路","/img/violation_553.jpg","BLUE","1","28/1/2024 10:00:00","4","2/1/2026 15:25:02"
"1089","豫A1034","违法停车","13/7/2024 14:00:00","50","0","1","15","郑州市管城回族区紫荆山路","/img/violation_1554.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1090","豫A1074","违法停车","10/3/2024 14:00:00","50","0","3","15","郑州市管城回族区紫荆山路","/img/violation_554.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1091","豫A1035","未系安全带","13/7/2024 17:00:00","100","2","2","16","郑州市郑东新区商务内环路","/img/violation_1555.jpg","BLUE","1","10/3/2024 04:00:00","1","2/1/2026 15:25:02"
"1092","豫A1075","未系安全带","10/3/2024 17:00:00","100","2","4","16","郑州市郑东新区商务内环路","/img/violation_555.jpg","BLUE","1","28/1/2024 12:00:00","1","2/1/2026 15:25:02"
"1093","豫A1036","酒驾","13/7/2024 20:00:00","1300","12","3","17","郑州市高新区科学大道","/img/violation_1556.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1094","豫A1076","酒驾","10/3/2024 20:00:00","1300","12","5","17","郑州市高新区科学大道","/img/violation_556.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1095","豫A1037","无证驾驶","13/7/2024 23:00:00","800","12","4","18","郑州市惠济区文化路北段","/img/violation_1557.jpg","ORANGE","1","10/3/2024 06:00:00","3","2/1/2026 15:25:02"
"1096","豫A1077","无证驾驶","10/3/2024 23:00:00","800","12","6","18","郑州市惠济区文化路北段","/img/violation_557.jpg","ORANGE","1","28/1/2024 14:00:00","3","2/1/2026 15:25:02"
"1097","豫A1038","占用应急车道","14/7/2024 02:00:00","500","6","5","19","郑州市航空港区迎宾大道","/img/violation_1558.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1098","豫A1078","占用应急车道","11/3/2024 02:00:00","500","6","1","19","郑州市航空港区迎宾大道","/img/violation_558.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1099","豫A1039","违法变道","14/7/2024 05:00:00","100","2","6","20","郑州市经开区航海东路","/img/violation_1559.jpg","BLUE","1","10/3/2024 08:00:00","5","2/1/2026 15:25:02"
"1100","豫A1079","违法变道","11/3/2024 05:00:00","100","2","2","20","郑州市经开区航海东路","/img/violation_559.jpg","BLUE","1","28/1/2024 16:00:00","5","2/1/2026 15:25:02"
"1101","豫A1020","酒驾","11/7/2024 20:00:00","1300","12","5","1","郑州市金水区花园路农业路口","/img/violation_1540.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1102","豫A1060","酒驾","8/3/2024 20:00:00","1300","12","1","1","郑州市金水区花园路农业路口","/img/violation_540.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1103","豫A1021","无证驾驶","11/7/2024 23:00:00","800","12","6","2","郑州市金水区经三路东风路","/img/violation_1541.jpg","ORANGE","1","9/3/2024 14:00:00","2","2/1/2026 15:25:02"
"1104","豫A1061","无证驾驶","8/3/2024 23:00:00","800","12","2","2","郑州市金水区经三路东风路","/img/violation_541.jpg","ORANGE","1","27/1/2024 22:00:00","2","2/1/2026 15:25:02"
"1105","豫A1022","占用应急车道","12/7/2024 02:00:00","500","6","1","3","郑州市二七区大学路中原路口","/img/violation_1542.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1106","豫A1062","占用应急车道","9/3/2024 02:00:00","500","6","3","3","郑州市二七区大学路中原路口","/img/violation_542.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1107","豫A1023","违法变道","12/7/2024 05:00:00","100","2","2","4","郑州市中原区建设路嵩山路","/img/violation_1543.jpg","BLUE","1","9/3/2024 16:00:00","4","2/1/2026 15:25:02"
"1108","豫A1063","违法变道","9/3/2024 05:00:00","100","2","4","4","郑州市中原区建设路嵩山路","/img/violation_543.jpg","BLUE","1","28/1/2024 00:00:00","4","2/1/2026 15:25:02"
"1109","豫A1024","闯红灯","12/7/2024 08:00:00","300","6","3","5","郑州市管城回族区紫荆山路","/img/violation_1544.jpg","RED","0",,,"2/1/2026 15:25:02"
"1110","豫A1064","闯红灯","9/3/2024 08:00:00","300","6","5","5","郑州市管城回族区紫荆山路","/img/violation_544.jpg","RED","0",,,"2/1/2026 15:25:02"
"1111","豫A1025","超速行驶","12/7/2024 11:00:00","150","3","4","6","郑州市郑东新区商务内环路","/img/violation_1545.jpg","BLUE","1","9/3/2024 18:00:00","1","2/1/2026 15:25:02"
"1112","豫A1065","超速行驶","9/3/2024 11:00:00","150","3","6","6","郑州市郑东新区商务内环路","/img/violation_545.jpg","BLUE","1","28/1/2024 02:00:00","1","2/1/2026 15:25:02"
"1113","豫A1026","违法停车","12/7/2024 14:00:00","50","0","5","7","郑州市高新区科学大道","/img/violation_1546.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1114","豫A1066","违法停车","9/3/2024 14:00:00","50","0","1","7","郑州市高新区科学大道","/img/violation_546.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1115","豫A1027","未系安全带","12/7/2024 17:00:00","100","2","6","8","郑州市惠济区文化路北段","/img/violation_1547.jpg","BLUE","1","9/3/2024 20:00:00","3","2/1/2026 15:25:02"
"1116","豫A1067","未系安全带","9/3/2024 17:00:00","100","2","2","8","郑州市惠济区文化路北段","/img/violation_547.jpg","BLUE","1","28/1/2024 04:00:00","3","2/1/2026 15:25:02"
"1117","豫A1028","酒驾","12/7/2024 20:00:00","1300","12","1","9","郑州市航空港区迎宾大道","/img/violation_1548.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1118","豫A1068","酒驾","9/3/2024 20:00:00","1300","12","3","9","郑州市航空港区迎宾大道","/img/violation_548.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1119","豫A1029","无证驾驶","12/7/2024 23:00:00","800","12","2","10","郑州市经开区航海东路","/img/violation_1549.jpg","ORANGE","1","9/3/2024 22:00:00","5","2/1/2026 15:25:02"
"1120","豫A1069","无证驾驶","9/3/2024 23:00:00","800","12","4","10","郑州市经开区航海东路","/img/violation_549.jpg","ORANGE","1","28/1/2024 06:00:00","5","2/1/2026 15:25:02"
"1121","豫A1010","违法停车","10/7/2024 14:00:00","50","0","1","11","郑州市金水区花园路农业路口","/img/violation_1530.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1122","豫A1050","违法停车","7/3/2024 14:00:00","50","0","3","11","郑州市金水区花园路农业路口","/img/violation_530.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1123","豫A1011","未系安全带","10/7/2024 17:00:00","100","2","2","12","郑州市金水区经三路东风路","/img/violation_1531.jpg","BLUE","1","9/3/2024 04:00:00","2","2/1/2026 15:25:02"
"1124","豫A1051","未系安全带","7/3/2024 17:00:00","100","2","4","12","郑州市金水区经三路东风路","/img/violation_531.jpg","BLUE","1","27/1/2024 12:00:00","2","2/1/2026 15:25:02"
"1125","豫A1012","酒驾","10/7/2024 20:00:00","1300","12","3","13","郑州市二七区大学路中原路口","/img/violation_1532.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1126","豫A1052","酒驾","7/3/2024 20:00:00","1300","12","5","13","郑州市二七区大学路中原路口","/img/violation_532.jpg","ORANGE","0",,,"2/1/2026 15:25:02"
"1127","豫A1013","无证驾驶","10/7/2024 23:00:00","800","12","4","14","郑州市中原区建设路嵩山路","/img/violation_1533.jpg","ORANGE","1","9/3/2024 06:00:00","4","2/1/2026 15:25:02"
"1128","豫A1053","无证驾驶","7/3/2024 23:00:00","800","12","6","14","郑州市中原区建设路嵩山路","/img/violation_533.jpg","ORANGE","1","27/1/2024 14:00:00","4","2/1/2026 15:25:02"
"1129","豫A1014","占用应急车道","11/7/2024 02:00:00","500","6","5","15","郑州市管城回族区紫荆山路","/img/violation_1534.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1130","豫A1054","占用应急车道","8/3/2024 02:00:00","500","6","1","15","郑州市管城回族区紫荆山路","/img/violation_534.jpg","YELLOW","0",,,"2/1/2026 15:25:02"
"1131","豫A1015","违法变道","11/7/2024 05:00:00","100","2","6","16","郑州市郑东新区商务内环路","/img/violation_1535.jpg","BLUE","1","9/3/2024 08:00:00","1","2/1/2026 15:25:02"
"1132","豫A1055","违法变道","8/3/2024 05:00:00","100","2","2","16","郑州市郑东新区商务内环路","/img/violation_535.jpg","BLUE","1","27/1/2024 16:00:00","1","2/1/2026 15:25:02"
"1133","豫A1016","闯红灯","11/7/2024 08:00:00","300","6","1","17","郑州市高新区科学大道","/img/violation_1536.jpg","RED","0",,,"2/1/2026 15:25:02"
"1134","豫A1056","闯红灯","8/3/2024 08:00:00","300","6","3","17","郑州市高新区科学大道","/img/violation_536.jpg","RED","0",,,"2/1/2026 15:25:02"
"1135","豫A1017","超速行驶","11/7/2024 11:00:00","150","3","2","18","郑州市惠济区文化路北段","/img/violation_1537.jpg","BLUE","1","9/3/2024 10:00:00","3","2/1/2026 15:25:02"
"1136","豫A1057","超速行驶","8/3/2024 11:00:00","150","3","4","18","郑州市惠济区文化路北段","/img/violation_537.jpg","BLUE","1","27/1/2024 18:00:00","3","2/1/2026 15:25:02"
"1137","豫A1018","违法停车","11/7/2024 14:00:00","50","0","3","19","郑州市航空港区迎宾大道","/img/violation_1538.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1138","豫A1058","违法停车","8/3/2024 14:00:00","50","0","5","19","郑州市航空港区迎宾大道","/img/violation_538.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1139","豫A1019","未系安全带","11/7/2024 17:00:00","100","2","4","20","郑州市经开区航海东路","/img/violation_1539.jpg","BLUE","1","9/3/2024 12:00:00","5","2/1/2026 15:25:02"
"1140","豫A1059","未系安全带","8/3/2024 17:00:00","100","2","6","20","郑州市经开区航海东路","/img/violation_539.jpg","BLUE","1","27/1/2024 20:00:00","5","2/1/2026 15:25:02"
"1141","豫A1000","闯红灯","9/7/2024 08:00:00","300","6","3","1","郑州市金水区花园路农业路口","/img/violation_1520.jpg","RED","0",,,"2/1/2026 15:25:02"
"1142","豫A1040","闯红灯","6/3/2024 08:00:00","300","6","5","1","郑州市金水区花园路农业路口","/img/violation_520.jpg","RED","0",,,"2/1/2026 15:25:02"
"1143","豫A1001","超速行驶","9/7/2024 11:00:00","150","3","4","2","郑州市金水区经三路东风路","/img/violation_1521.jpg","BLUE","1","8/3/2024 18:00:00","2","2/1/2026 15:25:02"
"1144","豫A1041","超速行驶","6/3/2024 11:00:00","150","3","6","2","郑州市金水区经三路东风路","/img/violation_521.jpg","BLUE","1","27/1/2024 02:00:00","2","2/1/2026 15:25:02"
"1145","豫A1002","违法停车","9/7/2024 14:00:00","50","0","5","3","郑州市二七区大学路中原路口","/img/violation_1522.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1146","豫A1042","违法停车","6/3/2024 14:00:00","50","0","1","3","郑州市二七区大学路中原路口","/img/violation_522.jpg","BLUE","0",,,"2/1/2026 15:25:02"
"1147","豫A1003","未系安全带","9/7/2024 17:00:00","100","2","6","4","郑州市中原区建设路嵩山路","/img/violation_1523.jpg","BLUE","1","8/3/2024 20:00:00","4","2/1/2026 15:25:02"
